ticker,score_type,holding,n,rho,p,spread,verdict,class,class_mean_rho,n_bars,start,end,top_ret,top_dd,top_n,bottom_ret,bottom_dd,bottom_n
LLY,TS,5,13588,-0.0379,1e-05,-0.471,invers,fade,-0.0536,13633,1972-06-02,2026-07-02,0.1706,-2.4426,5284.0,0.6416,-2.6814,2777.0
LLY,TS,10,13583,-0.0486,0.0,-0.7666,invers,fade,-0.0536,13633,1972-06-02,2026-07-02,0.361,-3.5458,5283.0,1.1276,-3.7768,2777.0
LLY,TS,15,13578,-0.0583,0.0,-1.017,invers,fade,-0.0536,13633,1972-06-02,2026-07-02,0.5352,-4.3947,5279.0,1.5522,-4.633,2777.0
LLY,TS,20,13573,-0.0697,0.0,-1.1636,invers,fade,-0.0536,13633,1972-06-02,2026-07-02,0.7146,-5.0767,5274.0,1.8782,-5.3549,2777.0
LLY,GESAMT,1,12982,-0.0052,0.554344,-0.0162,neutral,neutral,-0.0338,13633,1972-06-02,2026-07-02,0.0414,-1.0009,4811.0,0.0576,-1.0173,3538.0
LLY,GESAMT,5,12978,-0.0205,0.019651,-0.2612,neutral,neutral,-0.0338,13633,1972-06-02,2026-07-02,0.274,-2.4424,4808.0,0.5352,-2.4837,3538.0
LLY,GESAMT,10,12973,-0.0311,0.000399,-0.4064,invers,neutral,-0.0338,13633,1972-06-02,2026-07-02,0.5289,-3.5207,4805.0,0.9353,-3.5466,3537.0
LLY,GESAMT,15,12968,-0.0364,3.4e-05,-0.4836,invers,neutral,-0.0338,13633,1972-06-02,2026-07-02,0.8161,-4.3071,4801.0,1.2997,-4.3565,3537.0
LLY,GESAMT,20,12963,-0.0471,0.0,-0.6175,invers,neutral,-0.0338,13633,1972-06-02,2026-07-02,1.0587,-4.9696,4798.0,1.6762,-5.0016,3536.0
LMT,SC,1,13486,0.0106,0.220358,0.0037,neutral,neutral,0.003,14244,1970-01-05,2026-07-02,0.0847,-1.0304,4657.0,0.081,-1.2503,4058.0
LMT,SC,5,13482,0.0176,0.040612,0.0101,neutral,neutral,0.003,14244,1970-01-05,2026-07-02,0.3408,-2.5394,4655.0,0.3307,-3.2556,4058.0
LMT,SC,10,13477,0.0019,0.821535,-0.1438,neutral,neutral,0.003,14244,1970-01-05,2026-07-02,0.6313,-3.6954,4653.0,0.7751,-4.6343,4058.0
LMT,SC,15,13472,-0.0077,0.371351,-0.3797,neutral,neutral,0.003,14244,1970-01-05,2026-07-02,0.9113,-4.5946,4653.0,1.291,-5.5739,4056.0
LMT,SC,20,13467,0.0003,0.976398,-0.2711,neutral,neutral,0.003,14244,1970-01-05,2026-07-02,1.3709,-5.2402,4650.0,1.642,-6.375,4054.0
LMT,TS,1,14203,-0.0089,0.290384,-0.0144,neutral,neutral,-0.0187,14244,1970-01-05,2026-07-02,0.0729,-1.0607,5504.0,0.0873,-1.3522,3131.0
LMT,TS,5,14199,-0.0156,0.063104,-0.3181,neutral,neutral,-0.0187,14244,1970-01-05,2026-07-02,0.2788,-2.6902,5504.0,0.5969,-3.4836,3128.0
LMT,TS,10,14194,-0.0215,0.010396,-0.55,neutral,neutral,-0.0187,14244,1970-01-05,2026-07-02,0.5814,-3.847,5504.0,1.1314,-5.007,3123.0
LMT,TS,15,14189,-0.0184,0.027994,-0.553,neutral,neutral,-0.0187,14244,1970-01-05,2026-07-02,0.9704,-4.6353,5504.0,1.5234,-6.1986,3123.0
LMT,TS,20,14184,-0.0195,0.020022,-0.5525,neutral,neutral,-0.0187,14244,1970-01-05,2026-07-02,1.306,-5.2854,5504.0,1.8585,-7.0353,3120.0
LMT,GESAMT,1,13486,-0.0012,0.89263,-0.0398,neutral,neutral,-0.0171,14244,1970-01-05,2026-07-02,0.0926,-0.9684,4277.0,0.1324,-1.3193,2790.0
LMT,GESAMT,5,13482,-0.0024,0.783825,-0.1387,neutral,neutral,-0.0171,14244,1970-01-05,2026-07-02,0.2917,-2.4339,4277.0,0.4304,-3.4979,2789.0
LMT,GESAMT,10,13477,-0.0182,0.034175,-0.4232,neutral,neutral,-0.0171,14244,1970-01-05,2026-07-02,0.5731,-3.5333,4277.0,0.9963,-4.9663,2787.0
LMT,GESAMT,15,13472,-0.0251,0.00361,-0.593,neutral,neutral,-0.0171,14244,1970-01-05,2026-07-02,0.8622,-4.3219,4277.0,1.4552,-6.0078,2785.0
LMT,GESAMT,20,13467,-0.0226,0.008791,-0.5031,neutral,neutral,-0.0171,14244,1970-01-05,2026-07-02,1.2562,-4.9408,4277.0,1.7593,-6.8747,2783.0
LOW,SC,1,10960,0.0116,0.225819,0.0388,neutral,neutral,-0.0023,11667,1980-03-18,2026-07-02,0.1182,-1.2119,5394.0,0.0794,-1.2654,3646.0
LOW,SC,5,10956,-0.0008,0.934004,-0.0542,neutral,neutral,-0.0023,11667,1980-03-18,2026-07-02,0.3984,-3.1911,5391.0,0.4526,-3.1868,3645.0
LOW,SC,10,10951,-0.0039,0.684047,-0.0725,neutral,neutral,-0.0023,11667,1980-03-18,2026-07-02,0.7777,-4.5681,5388.0,0.8502,-4.6629,3644.0
LOW,SC,15,10946,-0.0002,0.983356,-0.036,neutral,neutral,-0.0023,11667,1980-03-18,2026-07-02,1.1669,-5.6019,5386.0,1.2029,-5.7444,3642.0
LOW,SC,20,10941,-0.0042,0.6641,-0.0903,neutral,neutral,-0.0023,11667,1980-03-18,2026-07-02,1.5361,-6.4508,5383.0,1.6264,-6.6166,3641.0
LOW,TS,1,11626,0.0039,0.674777,0.0022,neutral,neutral,-0.0248,11667,1980-03-18,2026-07-02,0.0759,-1.0728,4355.0,0.0737,-1.4287,2516.0
LOW,TS,5,11622,-0.0249,0.007232,-0.4551,neutral,neutral,-0.0248,11667,1980-03-18,2026-07-02,0.2082,-2.8546,4355.0,0.6633,-3.6768,2516.0
LOW,TS,10,11617,-0.0229,0.013449,-0.7239,neutral,neutral,-0.0248,11667,1980-03-18,2026-07-02,0.6358,-4.1214,4355.0,1.3597,-5.1588,2514.0
LOW,TS,15,11612,-0.0251,0.00685,-0.923,neutral,neutral,-0.0248,11667,1980-03-18,2026-07-02,1.0432,-5.1062,4355.0,1.9662,-6.1988,2514.0
LOW,TS,20,11607,-0.0265,0.004299,-1.2157,neutral,neutral,-0.0248,11667,1980-03-18,2026-07-02,1.4253,-5.9101,4355.0,2.641,-7.0714,2511.0
LOW,GESAMT,1,10960,0.0038,0.693667,-0.0302,neutral,neutral,-0.0241,11667,1980-03-18,2026-07-02,0.0827,-1.0732,2218.0,0.1129,-1.353,2906.0
LOW,GESAMT,5,10956,-0.0221,0.020522,-0.4803,neutral,neutral,-0.0241,11667,1980-03-18,2026-07-02,0.1623,-2.8468,2218.0,0.6426,-3.3458,2906.0
LOW,GESAMT,10,10951,-0.0239,0.012393,-0.6406,neutral,neutral,-0.0241,11667,1980-03-18,2026-07-02,0.4872,-4.0953,2218.0,1.1278,-4.8484,2904.0
LOW,GESAMT,15,10946,-0.0218,0.022747,-0.7648,neutral,neutral,-0.0241,11667,1980-03-18,2026-07-02,0.7929,-5.0962,2218.0,1.5577,-5.9346,2902.0
LOW,GESAMT,20,10941,-0.0286,0.002808,-0.9139,neutral,neutral,-0.0241,11667,1980-03-18,2026-07-02,1.1438,-5.9124,2218.0,2.0577,-6.7897,2899.0
LRCX,SC,1,9949,-0.0032,0.748028,-0.0027,neutral,neutral,-0.0121,10621,1984-05-07,2026-07-02,0.165,-1.8733,3632.0,0.1677,-1.9815,4217.0
LRCX,SC,5,9945,-0.0267,0.007647,-0.4566,neutral,neutral,-0.0121,10621,1984-05-07,2026-07-02,0.4832,-4.7379,3630.0,0.9398,-4.8595,4216.0
LRCX,SC,10,9940,-0.0046,0.644984,-0.0533,neutral,neutral,-0.0121,10621,1984-05-07,2026-07-02,1.3389,-6.6194,3628.0,1.3922,-6.9469,4214.0
LRCX,SC,15,9935,-0.0108,0.281686,-0.3356,neutral,neutral,-0.0121,10621,1984-05-07,2026-07-02,1.8292,-7.9963,3625.0,2.1648,-8.4019,4212.0
LRCX,SC,20,9930,-0.0064,0.524338,-0.1595,neutral,neutral,-0.0121,10621,1984-05-07,2026-07-02,2.6254,-9.071,3623.0,2.7849,-9.5556,4210.0
LRCX,TS,1,10580,-0.0067,0.490299,-0.053,neutral,neutral,-0.0019,10621,1984-05-07,2026-07-02,0.0621,-1.7784,4133.0,0.1151,-2.324,2443.0
LRCX,TS,5,10576,-0.016,0.099314,-0.4591,neutral,neutral,-0.0019,10621,1984-05-07,2026-07-02,0.3332,-4.4931,4129.0,0.7923,-5.6861,2443.0
LRCX,TS,10,10571,-0.0002,0.985609,-0.3244,neutral,neutral,-0.0019,10621,1984-05-07,2026-07-02,0.9974,-6.3127,4124.0,1.3218,-8.038,2443.0
LRCX,TS,15,10566,0.0052,0.592753,-0.4854,neutral,neutral,-0.0019,10621,1984-05-07,2026-07-02,1.6174,-7.547,4119.0,2.1028,-9.8754,2443.0
LRCX,TS,20,10561,0.0035,0.720859,-0.8955,neutral,neutral,-0.0019,10621,1984-05-07,2026-07-02,2.0854,-8.5857,4114.0,2.9809,-11.2498,2443.0
LRCX,GESAMT,1,9949,-0.0086,0.390537,-0.0937,neutral,neutral,-0.0111,10621,1984-05-07,2026-07-02,0.094,-1.7768,3280.0,0.1877,-2.2272,2919.0
LRCX,GESAMT,5,9945,-0.0355,0.000405,-0.6845,invers,neutral,-0.0111,10621,1984-05-07,2026-07-02,0.3445,-4.4879,3277.0,1.029,-5.3316,2919.0
LRCX,GESAMT,10,9940,-0.0059,0.553511,-0.2538,neutral,neutral,-0.0111,10621,1984-05-07,2026-07-02,1.2642,-6.2001,3274.0,1.518,-7.5897,2919.0
LRCX,GESAMT,15,9935,-0.0039,0.695008,-0.4512,neutral,neutral,-0.0111,10621,1984-05-07,2026-07-02,1.8498,-7.3524,3271.0,2.301,-9.2628,2918.0
LRCX,GESAMT,20,9930,0.0008,0.9374,-0.3993,neutral,neutral,-0.0111,10621,1984-05-07,2026-07-02,2.4844,-8.3595,3268.0,2.8837,-10.619,2918.0
LYG,SC,1,5659,0.0036,0.786515,0.0111,neutral,neutral,-0.0076,6186,2001-11-29,2026-07-02,0.0825,-1.0024,1700.0,0.0714,-1.0607,2170.0
LYG,SC,5,5655,-0.0171,0.199013,0.2349,neutral,neutral,-0.0076,6186,2001-11-29,2026-07-02,0.3327,-3.2442,1699.0,0.0978,-3.4939,2169.0
LYG,SC,10,5650,-0.0192,0.148643,-0.0458,neutral,neutral,-0.0076,6186,2001-11-29,2026-07-02,0.3183,-4.9083,1696.0,0.3641,-5.1262,2168.0
LYG,SC,15,5645,-0.0011,0.933282,-0.1803,neutral,neutral,-0.0076,6186,2001-11-29,2026-07-02,0.4122,-6.161,1694.0,0.5925,-6.3539,2166.0
LYG,SC,20,5640,0.0069,0.601976,-0.1096,neutral,neutral,-0.0076,6186,2001-11-29,2026-07-02,0.6728,-7.0436,1694.0,0.7824,-7.4028,2164.0
LYG,TS,1,6145,0.0202,0.113272,0.0681,neutral,neutral,0.0448,6186,2001-11-29,2026-07-02,0.0901,-0.862,1971.0,0.022,-1.3404,1766.0
LYG,TS,5,6141,0.0138,0.280469,-0.038,neutral,neutral,0.0448,6186,2001-11-29,2026-07-02,0.2342,-2.6452,1967.0,0.2722,-4.209,1766.0
LYG,TS,10,6136,0.0318,0.012813,0.2588,funktioniert,neutral,0.0448,6186,2001-11-29,2026-07-02,0.5536,-3.8976,1962.0,0.2948,-6.1659,1766.0
LYG,TS,15,6131,0.0615,1e-06,0.9734,funktioniert,neutral,0.0448,6186,2001-11-29,2026-07-02,1.0195,-4.7932,1958.0,0.0461,-7.8531,1766.0
LYG,TS,20,6126,0.0722,0.0,1.367,funktioniert,neutral,0.0448,6186,2001-11-29,2026-07-02,1.3652,-5.5214,1958.0,-0.0018,-9.1679,1766.0
LYG,GESAMT,1,5659,0.0172,0.194515,0.0949,neutral,neutral,0.024,6186,2001-11-29,2026-07-02,0.092,-0.8285,1325.0,-0.0029,-1.2651,1471.0
LYG,GESAMT,5,5655,-0.003,0.824198,0.3021,neutral,neutral,0.024,6186,2001-11-29,2026-07-02,0.2645,-2.6736,1323.0,-0.0376,-4.1795,1471.0
LYG,GESAMT,10,5650,0.0049,0.709912,0.3673,neutral,neutral,0.024,6186,2001-11-29,2026-07-02,0.5789,-4.0466,1320.0,0.2116,-6.1778,1471.0
LYG,GESAMT,15,5645,0.0397,0.00285,0.7921,funktioniert,neutral,0.024,6186,2001-11-29,2026-07-02,1.0931,-4.8899,1318.0,0.301,-7.5968,1471.0
LYG,GESAMT,20,5640,0.0545,4.2e-05,0.9667,funktioniert,neutral,0.024,6186,2001-11-29,2026-07-02,1.2746,-5.6265,1318.0,0.3079,-8.8559,1470.0
MA,SC,1,4400,-0.0018,0.906551,-0.0013,neutral,neutral,-0.008,5055,2006-05-30,2026-07-02,0.11,-0.9795,1784.0,0.1113,-0.9549,1597.0
MA,SC,5,4396,-0.0097,0.521055,-0.1098,neutral,neutral,-0.008,5055,2006-05-30,2026-07-02,0.483,-2.4756,1781.0,0.5928,-2.3042,1596.0
MA,SC,10,4391,-0.0072,0.633669,-0.2053,neutral,neutral,-0.008,5055,2006-05-30,2026-07-02,0.9017,-3.4322,1779.0,1.107,-3.2788,1594.0
MA,SC,15,4386,-0.0093,0.539978,-0.2304,neutral,neutral,-0.008,5055,2006-05-30,2026-07-02,1.3679,-4.1139,1777.0,1.5983,-3.8749,1592.0
MA,SC,20,4381,-0.0059,0.695564,-0.1872,neutral,neutral,-0.008,5055,2006-05-30,2026-07-02,1.8469,-4.6695,1776.0,2.0341,-4.3804,1590.0
MA,TS,1,5014,-0.0337,0.017136,-0.1291,invers,fade,-0.0785,5055,2006-05-30,2026-07-02,0.0572,-0.9247,2422.0,0.1863,-1.3881,1548.0
MA,TS,5,5010,-0.0806,0.0,-0.6579,invers,fade,-0.0785,5055,2006-05-30,2026-07-02,0.2734,-2.3346,2422.0,0.9313,-3.3044,1548.0
MA,TS,10,5005,-0.0795,0.0,-1.0505,invers,fade,-0.0785,5055,2006-05-30,2026-07-02,0.6299,-3.3699,2422.0,1.6804,-4.5373,1543.0
MA,TS,15,5000,-0.0694,1e-06,-1.4504,invers,fade,-0.0785,5055,2006-05-30,2026-07-02,1.04,-4.1337,2422.0,2.4904,-5.3522,1540.0
MA,TS,20,4995,-0.0845,0.0,-1.7396,invers,fade,-0.0785,5055,2006-05-30,2026-07-02,1.4501,-4.7325,2422.0,3.1897,-5.979,1535.0
MA,GESAMT,1,4400,-0.0327,0.029853,-0.1833,invers,fade,-0.0666,5055,2006-05-30,2026-07-02,0.0711,-0.8468,1056.0,0.2544,-1.0522,944.0
MA,GESAMT,5,4396,-0.0617,4.3e-05,-0.6203,invers,fade,-0.0666,5055,2006-05-30,2026-07-02,0.3024,-2.2026,1056.0,0.9227,-2.5706,944.0
MA,GESAMT,10,4391,-0.0595,8.1e-05,-0.9675,invers,fade,-0.0666,5055,2006-05-30,2026-07-02,0.6683,-3.0777,1056.0,1.6358,-3.5503,941.0
MA,GESAMT,15,4386,-0.0668,1e-05,-1.2656,invers,fade,-0.0666,5055,2006-05-30,2026-07-02,0.9856,-3.8246,1056.0,2.2512,-4.2263,939.0
MA,GESAMT,20,4381,-0.0784,0.0,-1.6846,invers,fade,-0.0666,5055,2006-05-30,2026-07-02,1.1754,-4.4472,1056.0,2.86,-4.7058,934.0
MAGS,SC,1,124,,,,n/a,n/a,,809,2023-04-12,2026-07-02,,,,,,
MAGS,SC,5,120,,,,n/a,n/a,,809,2023-04-12,2026-07-02,,,,,,
MAGS,SC,10,115,,,,n/a,n/a,,809,2023-04-12,2026-07-02,,,,,,
MAGS,SC,15,110,,,,n/a,n/a,,809,2023-04-12,2026-07-02,,,,,,
MAGS,SC,20,105,,,,n/a,n/a,,809,2023-04-12,2026-07-02,,,,,,
MAGS,TS,1,768,0.0006,0.986342,-0.0056,neutral,neutral,0.017,809,2023-04-12,2026-07-02,0.0978,-0.748,388.0,0.1034,-0.9574,233.0
MAGS,TS,5,764,0.0083,0.819532,0.0148,neutral,neutral,0.017,809,2023-04-12,2026-07-02,0.5156,-1.9626,388.0,0.5008,-2.869,230.0
MAGS,TS,10,759,0.0003,0.993008,-0.0994,neutral,neutral,0.017,809,2023-04-12,2026-07-02,1.0558,-2.7419,388.0,1.1552,-4.0706,226.0
MAGS,TS,15,754,0.0025,0.946439,-0.203,neutral,neutral,0.017,809,2023-04-12,2026-07-02,1.6054,-3.2726,388.0,1.8084,-4.884,225.0
MAGS,TS,20,749,0.0568,0.120389,-0.0312,neutral,neutral,0.017,809,2023-04-12,2026-07-02,2.2787,-3.8286,388.0,2.3099,-5.7257,225.0
MAGS,GESAMT,1,124,,,,n/a,n/a,,809,2023-04-12,2026-07-02,,,,,,
MAGS,GESAMT,5,120,,,,n/a,n/a,,809,2023-04-12,2026-07-02,,,,,,
MAGS,GESAMT,10,115,,,,n/a,n/a,,809,2023-04-12,2026-07-02,,,,,,
MAGS,GESAMT,15,110,,,,n/a,n/a,,809,2023-04-12,2026-07-02,,,,,,
MAGS,GESAMT,20,105,,,,n/a,n/a,,809,2023-04-12,2026-07-02,,,,,,
MAR,SC,1,6411,0.0199,0.111624,0.0575,neutral,neutral,0.0159,7113,1998-03-24,2026-07-02,0.0877,-1.1996,3109.0,0.0302,-1.2362,1675.0
MAR,SC,5,6407,0.0049,0.693497,-0.0763,neutral,neutral,0.0159,7113,1998-03-24,2026-07-02,0.347,-2.9553,3107.0,0.4233,-2.9275,1675.0
MAR,SC,10,6402,0.0263,0.035303,0.3178,neutral,neutral,0.0159,7113,1998-03-24,2026-07-02,0.7939,-4.1641,3104.0,0.4761,-4.1707,1674.0
MAR,SC,15,6397,0.0246,0.049002,0.3675,neutral,neutral,0.0159,7113,1998-03-24,2026-07-02,1.2007,-5.047,3101.0,0.8332,-5.0946,1673.0
MAR,SC,20,6392,0.0077,0.539646,0.1937,neutral,neutral,0.0159,7113,1998-03-24,2026-07-02,1.5008,-5.7748,3099.0,1.3071,-5.8506,1672.0
MAR,TS,1,7072,-0.0091,0.443652,-0.0394,neutral,neutral,-0.0396,7113,1998-03-24,2026-07-02,0.0469,-1.0349,2842.0,0.0863,-1.4858,2713.0
MAR,TS,5,7068,-0.0265,0.026057,-0.2517,neutral,neutral,-0.0396,7113,1998-03-24,2026-07-02,0.2156,-2.5406,2842.0,0.4673,-3.6607,2713.0
MAR,TS,10,7063,-0.0399,0.000799,-0.3868,invers,neutral,-0.0396,7113,1998-03-24,2026-07-02,0.493,-3.5872,2841.0,0.8798,-5.1809,2713.0
MAR,TS,15,7058,-0.0545,5e-06,-0.7651,invers,neutral,-0.0396,7113,1998-03-24,2026-07-02,0.662,-4.3373,2836.0,1.4271,-6.186,2713.0
MAR,TS,20,7053,-0.0376,0.001591,-0.791,invers,neutral,-0.0396,7113,1998-03-24,2026-07-02,1.0202,-4.966,2831.0,1.8112,-7.042,2713.0
MAR,GESAMT,1,6411,0.0006,0.962247,-0.0123,neutral,neutral,-0.0234,7113,1998-03-24,2026-07-02,0.0577,-0.9547,1434.0,0.07,-1.3892,1750.0
MAR,GESAMT,5,6407,-0.0213,0.087566,-0.2405,neutral,neutral,-0.0234,7113,1998-03-24,2026-07-02,0.2509,-2.4102,1434.0,0.4914,-3.4159,1750.0
MAR,GESAMT,10,6402,-0.0123,0.323258,-0.1205,neutral,neutral,-0.0234,7113,1998-03-24,2026-07-02,0.587,-3.4266,1434.0,0.7075,-4.8217,1750.0
MAR,GESAMT,15,6397,-0.0276,0.027536,-0.2816,neutral,neutral,-0.0234,7113,1998-03-24,2026-07-02,0.7129,-4.1723,1431.0,0.9945,-5.8155,1750.0
MAR,GESAMT,20,6392,-0.0324,0.009652,-0.5297,invers,neutral,-0.0234,7113,1998-03-24,2026-07-02,1.0149,-4.7614,1429.0,1.5446,-6.6079,1750.0
MBG.DE,SC,1,7031,-0.0015,0.897509,0.0677,neutral,neutral,-0.0069,7597,1996-11-01,2026-07-02,0.033,-1.374,1739.0,-0.0347,-1.3933,1460.0
MBG.DE,SC,5,7027,-0.0109,0.361747,-0.2501,neutral,neutral,-0.0069,7597,1996-11-01,2026-07-02,0.0619,-3.4006,1738.0,0.312,-3.3275,1459.0
MBG.DE,SC,10,7022,-0.0071,0.551667,-0.132,neutral,neutral,-0.0069,7597,1996-11-01,2026-07-02,0.3008,-4.8946,1736.0,0.4328,-4.7735,1457.0
MBG.DE,SC,15,7017,-0.0006,0.959939,-0.1383,neutral,neutral,-0.0069,7597,1996-11-01,2026-07-02,0.5209,-6.014,1735.0,0.6592,-5.7388,1456.0
MBG.DE,SC,20,7012,-0.0091,0.445043,-0.274,neutral,neutral,-0.0069,7597,1996-11-01,2026-07-02,0.5295,-6.8787,1734.0,0.8035,-6.6133,1455.0
MBG.DE,TS,1,7556,0.0034,0.768345,-0.0198,neutral,neutral,-0.0108,7597,1996-11-01,2026-07-02,0.025,-1.1237,2551.0,0.0448,-1.5538,1957.0
MBG.DE,TS,5,7552,-0.0054,0.6385,-0.2266,neutral,neutral,-0.0108,7597,1996-11-01,2026-07-02,0.1107,-2.8789,2551.0,0.3373,-4.0634,1953.0
MBG.DE,TS,10,7547,-0.0126,0.273354,-0.1243,neutral,neutral,-0.0108,7597,1996-11-01,2026-07-02,0.3387,-4.0839,2551.0,0.463,-5.8313,1948.0
MBG.DE,TS,15,7542,-0.0119,0.302338,-0.0801,neutral,neutral,-0.0108,7597,1996-11-01,2026-07-02,0.415,-5.0552,2551.0,0.4951,-7.0873,1943.0
MBG.DE,TS,20,7537,-0.0133,0.247303,-0.168,neutral,neutral,-0.0108,7597,1996-11-01,2026-07-02,0.4764,-5.864,2551.0,0.6444,-8.1594,1938.0
MBG.DE,GESAMT,1,7031,0.0039,0.745981,0.0425,neutral,neutral,-0.0127,7597,1996-11-01,2026-07-02,0.013,-1.1798,1553.0,-0.0295,-1.5341,1922.0
MBG.DE,GESAMT,5,7027,-0.0076,0.522899,-0.1298,neutral,neutral,-0.0127,7597,1996-11-01,2026-07-02,0.0603,-2.9053,1553.0,0.1901,-3.8784,1920.0
MBG.DE,GESAMT,10,7022,-0.0163,0.173333,-0.0537,neutral,neutral,-0.0127,7597,1996-11-01,2026-07-02,0.2515,-4.1914,1553.0,0.3052,-5.4899,1918.0
MBG.DE,GESAMT,15,7017,-0.0107,0.36965,-0.2635,neutral,neutral,-0.0127,7597,1996-11-01,2026-07-02,0.2948,-5.1914,1553.0,0.5583,-6.6223,1915.0
MBG.DE,GESAMT,20,7012,-0.0163,0.171658,-0.5096,neutral,neutral,-0.0127,7597,1996-11-01,2026-07-02,0.2834,-5.9642,1553.0,0.793,-7.5856,1914.0
MC.PA,SC,1,6025,-0.0113,0.381856,-0.0789,neutral,neutral,-0.0128,6806,2000-01-05,2026-07-02,0.0552,-1.0634,2082.0,0.1341,-0.9871,1525.0
MC.PA,SC,5,6021,-0.0106,0.409597,-0.125,neutral,neutral,-0.0128,6806,2000-01-05,2026-07-02,0.2932,-2.6367,2081.0,0.4182,-2.5706,1525.0
MC.PA,SC,10,6016,-0.0242,0.060629,-0.2949,neutral,neutral,-0.0128,6806,2000-01-05,2026-07-02,0.5478,-3.8237,2077.0,0.8427,-3.5876,1525.0
MC.PA,SC,15,6011,-0.0052,0.685901,-0.2118,neutral,neutral,-0.0128,6806,2000-01-05,2026-07-02,0.9049,-4.6382,2075.0,1.1167,-4.2953,1524.0
MC.PA,SC,20,6006,-0.0112,0.385517,-0.3208,neutral,neutral,-0.0128,6806,2000-01-05,2026-07-02,1.1885,-5.2933,2073.0,1.5093,-4.8454,1524.0
MC.PA,TS,1,6765,-0.0039,0.749976,-0.0852,neutral,neutral,-0.0188,6806,2000-01-05,2026-07-02,0.0335,-0.9694,2615.0,0.1187,-1.5347,1531.0
MC.PA,TS,5,6761,-0.0114,0.347746,-0.313,neutral,neutral,-0.0188,6806,2000-01-05,2026-07-02,0.2195,-2.4761,2615.0,0.5325,-4.2533,1531.0
MC.PA,TS,10,6756,-0.018,0.138326,-0.3473,neutral,neutral,-0.0188,6806,2000-01-05,2026-07-02,0.4555,-3.5467,2614.0,0.8028,-6.1575,1531.0
MC.PA,TS,15,6751,-0.0208,0.087231,-0.3656,neutral,neutral,-0.0188,6806,2000-01-05,2026-07-02,0.6251,-4.3729,2609.0,0.9907,-7.5542,1531.0
MC.PA,TS,20,6746,-0.0251,0.039336,-0.4164,neutral,neutral,-0.0188,6806,2000-01-05,2026-07-02,0.7977,-5.0665,2609.0,1.2141,-8.5558,1531.0
MC.PA,GESAMT,1,6025,-0.0133,0.303795,-0.0543,neutral,neutral,-0.0323,6806,2000-01-05,2026-07-02,0.0369,-0.9648,1988.0,0.0912,-1.1295,1991.0
MC.PA,GESAMT,5,6021,-0.021,0.103452,-0.1706,neutral,neutral,-0.0323,6806,2000-01-05,2026-07-02,0.2593,-2.3833,1988.0,0.4299,-2.9158,1991.0
MC.PA,GESAMT,10,6016,-0.0414,0.001325,-0.3367,invers,neutral,-0.0323,6806,2000-01-05,2026-07-02,0.467,-3.4598,1983.0,0.8037,-4.0735,1991.0
MC.PA,GESAMT,15,6011,-0.031,0.016175,-0.2817,invers,neutral,-0.0323,6806,2000-01-05,2026-07-02,0.9053,-4.1849,1980.0,1.187,-4.8818,1991.0
MC.PA,GESAMT,20,6006,-0.036,0.005319,-0.4193,invers,neutral,-0.0323,6806,2000-01-05,2026-07-02,1.1404,-4.8205,1980.0,1.5597,-5.5221,1989.0
MCD,SC,1,13487,-0.0144,0.093337,-0.0612,neutral,neutral,-0.0004,14245,1970-01-05,2026-07-02,0.0243,-0.957,7763.0,0.0855,-1.0026,3214.0
MCD,SC,5,13483,-0.0003,0.969167,0.0075,neutral,neutral,-0.0004,14245,1970-01-05,2026-07-02,0.2635,-2.3187,7759.0,0.256,-2.6075,3214.0
MCD,SC,10,13478,0.002,0.812253,0.1024,neutral,neutral,-0.0004,14245,1970-01-05,2026-07-02,0.5573,-3.2654,7757.0,0.4549,-3.7233,3212.0
MCD,SC,15,13473,-0.002,0.820302,0.0626,neutral,neutral,-0.0004,14245,1970-01-05,2026-07-02,0.8165,-3.9756,7752.0,0.7539,-4.5123,3212.0
MCD,SC,20,13468,-0.0015,0.865184,0.025,neutral,neutral,-0.0004,14245,1970-01-05,2026-07-02,1.0852,-4.5543,7747.0,1.0602,-5.1271,3212.0
MCD,TS,1,14204,-0.0114,0.174281,-0.0644,neutral,neutral,-0.0147,14245,1970-01-05,2026-07-02,0.0537,-0.8846,5883.0,0.1181,-1.1316,2859.0
MCD,TS,5,14200,-0.0188,0.025442,-0.2836,neutral,neutral,-0.0147,14245,1970-01-05,2026-07-02,0.257,-2.1652,5883.0,0.5406,-2.869,2855.0
MCD,TS,10,14195,-0.0102,0.222752,-0.414,neutral,neutral,-0.0147,14245,1970-01-05,2026-07-02,0.5798,-3.0584,5883.0,0.9938,-4.0108,2850.0
MCD,TS,15,14190,-0.0108,0.197392,-0.5034,neutral,neutral,-0.0147,14245,1970-01-05,2026-07-02,0.9008,-3.7079,5883.0,1.4042,-4.8082,2850.0
MCD,TS,20,14185,-0.0192,0.022217,-0.7116,neutral,neutral,-0.0147,14245,1970-01-05,2026-07-02,1.1687,-4.284,5883.0,1.8803,-5.403,2848.0
MCD,GESAMT,1,13487,-0.0191,0.026708,-0.0727,neutral,neutral,-0.0208,14245,1970-01-05,2026-07-02,0.0287,-0.8574,3492.0,0.1014,-1.0556,5012.0
MCD,GESAMT,5,13483,-0.0191,0.026769,-0.1489,neutral,neutral,-0.0208,14245,1970-01-05,2026-07-02,0.2013,-2.0612,3492.0,0.3502,-2.7117,5008.0
